book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1576,7912007,7912007,11067830,80,1439192561,9781439192570.0,Stephen King,2010.0,"Full Dark, No Stars","Full Dark, No Stars",en-US,4.03,60672,69347,5276,682,2494,14005,28981,23185,https://images.gr-assets.com/books/1327892855m/7912007.jpg,https://images.gr-assets.com/books/1327892855s/7912007.jpg
1577,20696006,20696006,40015533,62,805095152,9780805095160.0,Atul Gawande,2014.0,Being Mortal: Medicine and What Matters in the End,Being Mortal: Medicine and What Matters in the End,eng,4.4,56510,65567,8698,982,1507,5579,19732,37767,https://images.gr-assets.com/books/1408324949m/20696006.jpg,https://images.gr-assets.com/books/1408324949s/20696006.jpg
1578,32439,32439,442737,82,553582917,9780553582920.0,Dean Koontz,1987.0,Intensity,Intensity,eng,4.04,58062,61292,2323,991,2621,12745,21582,23353,https://images.gr-assets.com/books/1308458213m/32439.jpg,https://images.gr-assets.com/books/1308458213s/32439.jpg
1579,6472246,6472246,6663373,15,446552445,9780446552450.0,Chelsea Handler,2010.0,Chelsea Chelsea Bang Bang,Chelsea Chelsea Bang Bang,en-US,3.81,55355,57939,2918,1536,4300,15147,19625,17331,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1580,37793,37793,10535173,603,1406914835,9781406914830.0,"Henrik Ibsen, Michael   Meyer",1879.0,Et dukkehjem,A Doll's House,eng,3.69,69450,79492,2701,1820,7074,23481,28984,18133,https://images.gr-assets.com/books/1427119396m/37793.jpg,https://images.gr-assets.com/books/1427119396s/37793.jpg
1581,12658,12658,1056841,47,375760377,9780375760370.0,James A. Michener,1959.0,Hawaii,Hawaii,en-GB,4.18,59963,61648,1287,561,1806,10458,21787,27036,https://images.gr-assets.com/books/1415585664m/12658.jpg,https://images.gr-assets.com/books/1415585664s/12658.jpg
1582,48328,48328,1235136,92,413757102,9780413757100.0,Richard Yates,1961.0,Revolutionary Road,Revolutionary Road,eng,3.89,56550,64720,5947,1576,4445,14100,23791,20808,https://images.gr-assets.com/books/1353721885m/48328.jpg,https://images.gr-assets.com/books/1353721885s/48328.jpg
1583,25373,25373,929639,34,375835318,9780375835320.0,"Rachel Cohn, David Levithan",2006.0,Nick & Norah's Infinite Playlist,Nick & Norah's Infinite Playlist,en-US,3.73,60372,71514,4348,2378,6204,19509,23714,19709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1584,18545,18545,73811,43,802132758,9780802132760.0,"Tom Stoppard, Henry Popkin",1966.0,Rosencrantz and Guildenstern are Dead,Rosencrantz and Guildenstern Are Dead,eng,4.06,67077,69783,1541,1394,3749,12598,23414,28628,https://images.gr-assets.com/books/1338735611m/18545.jpg,https://images.gr-assets.com/books/1338735611s/18545.jpg
1585,9409458,9409458,6961290,76,545259088,9780545259090.0,Maggie Stiefvater,2011.0,Forever,"Forever (The Wolves of Mercy Falls, #3)",eng,3.91,85034,91288,7536,2005,6338,21233,29682,32030,https://images.gr-assets.com/books/1285771367m/9409458.jpg,https://images.gr-assets.com/books/1285771367s/9409458.jpg
1586,607639,607639,1020156,88,1573226521,9781573226520.0,Alex Garland,1996.0,The Beach,The Beach,eng,3.91,52333,57583,2079,838,3254,13336,22974,17181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1587,6617928,6617928,6812044,36,143145541,9780143145550.0,"Beth Hoffman, Jenna Lamia",2010.0,Saving CeeCee Honeycutt,Saving CeeCee Honeycutt,eng,3.92,54341,66882,7996,837,3460,15864,26904,19817,https://images.gr-assets.com/books/1348364490m/6617928.jpg,https://images.gr-assets.com/books/1348364490s/6617928.jpg
1588,10407279,10407279,15311332,46,575096578,9780575096580.0,Charlaine Harris,2012.0,Deadlocked,"Deadlocked (Sookie Stackhouse, #12)",eng,3.65,65932,82602,6858,2104,8469,25761,26265,20003,https://images.gr-assets.com/books/1357995380m/10407279.jpg,https://images.gr-assets.com/books/1357995380s/10407279.jpg
1589,10579,10579,2330175,93,1416524355,9781416524360.0,Stephen King,2002.0,Everything's Eventual: 14 Dark Tales,Everything's Eventual: 14 Dark Tales,eng,3.94,60932,67337,1715,492,2870,17240,26553,20182,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1590,91244,91244,933852,51,192750968,9780192750970.0,Beverly Cleary,1955.0,Beezus and Ramona,"Beezus and Ramona (Ramona, #1)",,3.97,75987,79139,1477,1553,3774,18481,27259,28072,https://images.gr-assets.com/books/1408924681m/91244.jpg,https://images.gr-assets.com/books/1408924681s/91244.jpg
1591,13667,13667,1322014,110,141650964X,9781416509650.0,Ursula K. Le Guin,1972.0,The Farthest Shore,"The Farthest Shore (Earthsea Cycle, #3)",,4.11,65626,70761,1175,765,2518,13315,25482,28681,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1592,7667,7667,997270,78,99556316,9780099556310.0,Michael Crichton,1996.0,Airframe,Airframe,eng,3.66,59229,63420,1482,1251,5523,20402,22606,13638,https://images.gr-assets.com/books/1405420599m/7667.jpg,https://images.gr-assets.com/books/1405420599s/7667.jpg
1593,13812,13812,15983,58,553564943,9780553564940.0,Raymond E. Feist,1982.0,Magician,"Magician: Apprentice (The Riftwar Saga, #1)",en-US,4.17,62432,64948,1231,806,2358,10465,22606,28713,https://images.gr-assets.com/books/1408317983m/13812.jpg,https://images.gr-assets.com/books/1408317983s/13812.jpg
1594,854757,854757,1616066,58,312987854,9780312987860.0,Jennifer Crusie,2004.0,Bet Me,Bet Me,eng,3.95,70737,73479,3203,1759,4253,16515,24613,26339,https://images.gr-assets.com/books/1316129534m/854757.jpg,https://images.gr-assets.com/books/1316129534s/854757.jpg
1595,318431,318431,2501119,113,316548189,9780316548180.0,Nelson Mandela,1994.0,Long Walk to Freedom: The Autobiography of Nelson Mandela,Long Walk to Freedom,eng,4.31,43927,47921,2585,664,1050,5745,15748,24714,https://images.gr-assets.com/books/1327997342m/318431.jpg,https://images.gr-assets.com/books/1327997342s/318431.jpg
1596,20707959,20707959,40030582,78,038553714X,9780385537150.0,John Grisham,2014.0,Gray Mountain,Gray Mountain,eng,3.52,37379,59387,7029,2111,6961,19259,19923,11133,https://images.gr-assets.com/books/1403704671m/20707959.jpg,https://images.gr-assets.com/books/1403704671s/20707959.jpg
1597,122,122,649656,82,034541005X,9780345410050.0,Bryce Courtenay,1989.0,The Power of One,"The Power of One (The Power of One, #1)",eng,4.34,57312,60575,4581,698,1628,6814,18645,32790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1598,29999,29999,980184,207,752865331,9780752865330.0,Dashiell Hammett,1930.0,The Maltese Falcon,The Maltese Falcon,eng,3.92,58742,67348,3576,1107,3626,15765,25802,21048,https://images.gr-assets.com/books/1306421260m/29999.jpg,https://images.gr-assets.com/books/1306421260s/29999.jpg
1599,8949352,8949352,13395554,45,312364423,9780312364430.0,Kristin Hannah,2011.0,Night Road,Night Road,en-US,4.17,58028,63759,6334,679,2158,9867,24088,26967,https://images.gr-assets.com/books/1282369257m/8949352.jpg,https://images.gr-assets.com/books/1282369257s/8949352.jpg
1600,220970,220970,1383273,96,515128635,9780515128640.0,Lee Child,1999.0,Tripwire,"Tripwire  (Jack Reacher, #3)",eng,4.07,55251,67495,2692,348,1899,13129,29196,22923,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1601,26329,26329,587647,146,055380491X,9780553804910.0,Daniel Goleman,1995.0,Emotional Intelligence,Emotional Intelligence: Why It Can Matter More Than IQ,eng,3.98,47661,53141,1546,972,2454,11475,19883,18357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1602,6585201,6585201,6778696,20,045146317X,9780451463170.0,Jim Butcher,2010.0,Changes,"Changes (The Dresden Files, #12)",eng,4.54,66402,72481,3289,179,541,4967,21320,45474,https://images.gr-assets.com/books/1304027244m/6585201.jpg,https://images.gr-assets.com/books/1304027244s/6585201.jpg
1603,773951,773951,484402,78,670674249,9780670674240.0,"Munro Leaf, Robert Lawson",1936.0,The Story of Ferdinand,The Story of Ferdinand,,4.35,70961,72547,1216,925,1842,9512,18694,41574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1604,270805,270805,262531,13,1416903569,9781416903570.0,Ellen Hopkins,2007.0,Impulse,"Impulse (Impulse, #1)",en-US,4.29,59804,62005,3125,969,2252,8580,16502,33702,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1605,6440,6440,1039021,880,140436588,9780140436590.0,Walter Scott,1819.0,Ivanhoe,Ivanhoe,eng,3.75,65828,71368,1780,1770,5665,20339,24748,18846,https://images.gr-assets.com/books/1405336818m/6440.jpg,https://images.gr-assets.com/books/1405336818s/6440.jpg
1606,86663,86663,3184483,43,312936222,9780312936230.0,Janet Evanovich,2004.0,Ten Big Ones,"Ten Big Ones (Stephanie Plum, #10)",en-US,4.13,76052,80895,1809,231,1800,16072,31940,30852,https://images.gr-assets.com/books/1171076278m/86663.jpg,https://images.gr-assets.com/books/1171076278s/86663.jpg
1607,32506,32506,32671,115,446690457,9780446690450.0,Michael Connelly,1996.0,The Poet,"The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",eng,4.19,56191,60785,1912,463,1421,9481,24104,25316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1608,7719245,7719245,6949381,39,61985848,9780061985840.0,Kiersten White,2010.0,Paranormalcy,"Paranormalcy (Paranormalcy, #1)",eng,3.91,79959,82832,5783,2417,5678,18581,26208,29948,https://images.gr-assets.com/books/1496938681m/7719245.jpg,https://images.gr-assets.com/books/1496938681s/7719245.jpg
1609,7351574,7351574,9115558,20,316087378,9780316087380.0,Mark Cotta Vaz,2010.0,Eclipse: The Official Illustrated Movie Companion,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",en-US,4.44,50084,50375,122,560,1200,6140,10023,32452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1610,13127599,13127599,15184744,41,61257095,9780061257090.0,Adriana Trigiani,2012.0,The Shoemaker's Wife,The Shoemaker's Wife,eng,3.98,53378,62046,7329,792,2976,13162,25169,19947,https://images.gr-assets.com/books/1329256279m/13127599.jpg,https://images.gr-assets.com/books/1329256279s/13127599.jpg
1611,784911,784911,770911,47,1590387422,9781590387430.0,Brandon Mull,2006.0,Rise of the Evening Star,"Rise of the Evening Star (Fablehaven, #2)",,4.16,79266,81742,3381,2077,2777,12524,26994,37370,https://images.gr-assets.com/books/1386633982m/784911.jpg,https://images.gr-assets.com/books/1386633982s/784911.jpg
1612,10305231,10305231,15207309,80,1455806854,9781455806850.0,"Nora Roberts, MacLeod Andrews",2011.0,The Next Always,"The Next Always (Inn BoonsBoro, #1)",,4.11,54777,63081,3355,962,2449,11776,21571,26323,https://images.gr-assets.com/books/1491591796m/10305231.jpg,https://images.gr-assets.com/books/1491591796s/10305231.jpg
1613,2195464,2195464,2475030,120,307269191,9780307269200.0,"Haruki Murakami, Philip Gabriel",2007.0,走ることについて語るときに僕の語ること [Hashiru koto ni tsuite kataru toki ni boku no kataru koto],What I Talk About When I Talk About Running,eng,3.79,49344,61740,6144,820,3864,17403,25073,14580,https://images.gr-assets.com/books/1473397159m/2195464.jpg,https://images.gr-assets.com/books/1473397159s/2195464.jpg
1614,8680278,8680278,12901545,39,1416995587,9781416995590.0,Jenny Han,2011.0,We'll Always Have Summer,"We'll Always Have Summer (Summer, #3)",en-US,4.17,68112,71387,5139,1305,3605,11571,19752,35154,https://images.gr-assets.com/books/1327054226m/8680278.jpg,https://images.gr-assets.com/books/1327054226s/8680278.jpg
1615,6480781,6480781,6672023,60,307268195,9780307268200.0,"Andre Agassi, J.R. Moehringer",2009.0,Open: An Autobiography,Open,eng,4.18,47185,52701,4781,653,1512,7611,20869,22056,https://images.gr-assets.com/books/1320520930m/6480781.jpg,https://images.gr-assets.com/books/1320520930s/6480781.jpg
1616,136782,136782,833565,113,014240165X,9780142401650.0,Anthony Horowitz,2000.0,Alex Rider: Stormbreaker,"Stormbreaker (Alex Rider, #1)",eng,3.97,67602,72339,4333,1030,3881,16378,26045,25005,https://images.gr-assets.com/books/1288354739m/136782.jpg,https://images.gr-assets.com/books/1288354739s/136782.jpg
1617,21745,21745,497415,82,1590860624,9781590860620.0,"Lee Child, Dick Hill",2002.0,Without Fail ,"Without Fail (Jack Reacher, #6)",eng,4.16,53411,63467,1787,300,1283,10727,26737,24420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1618,95617,95617,883913,36,842377506,9780842377510.0,"Francine Rivers, Richard Ferrone",1993.0,A Voice in the Wind,"A Voice in the Wind (Mark of the Lion, #1)",en-US,4.6,55556,56920,2647,680,903,3382,10680,41275,https://images.gr-assets.com/books/1459567327m/95617.jpg,https://images.gr-assets.com/books/1459567327s/95617.jpg
1619,8726744,8726744,14194990,11,031613290X,9780316132910.0,Stephenie Meyer,2005.0,,"The Twilight Saga Complete Collection  (Twilight, #1-4 + 3.5)",eng,4.31,56827,57789,335,2262,2306,6572,10599,36050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1620,14817,14817,1527439,97,057507681X,9780575076820.0,Philip K. Dick,1977.0,A Scanner Darkly ,A Scanner Darkly,eng,4.04,54014,61544,2181,767,2537,12216,24238,21786,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1621,6452796,6452796,6643001,63,1594488843,9781594488850.0,Daniel H. Pink,2008.0,Drive: The Surprising Truth About What Motivates Us,Drive: The Surprising Truth About What Motivates Us,,3.95,55889,59900,3120,1364,2883,12674,23552,19427,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1622,162898,162898,2621763,798,1416534733,9781416534730.0,Mark Twain,1889.0,A Connecticut Yankee in King Arthur's Court,A Connecticut Yankee in King Arthur's Court,eng,3.76,50112,75361,2050,1764,5414,21300,27903,18980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1623,106069,106069,680248,36,1563894696,9781563894700.0,"Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings",1997.0,Batman: The Long Halloween,Batman: The Long Halloween,eng,4.29,54781,58640,1670,767,1573,7332,18937,30031,https://images.gr-assets.com/books/1350137101m/106069.jpg,https://images.gr-assets.com/books/1350137101s/106069.jpg
1624,298275,298275,1319935,187,811201880,9780811201890.0,"Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth",1938.0,La Nausée,Nausea,eng,3.91,50876,60910,1959,1414,3923,13419,22059,20095,https://images.gr-assets.com/books/1377674928m/298275.jpg,https://images.gr-assets.com/books/1377674928s/298275.jpg
1625,1846,1846,5967,75,785268839,9780785268830.0,John Eldredge,2001.0,,Wild at Heart: Discovering the Secret of a Man's Soul,eng,3.93,50215,52613,1581,2397,3616,9966,16037,20597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1626,5217282,5217282,3295041,12,1606410423,9781606410420.0,Brandon Mull,2009.0,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)","Secrets of the Dragon Sanctuary (Fablehaven, #4)",eng,4.35,60744,62571,2700,925,1306,6784,19284,34272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1627,3507,3507,3095104,49,312349486,9780312349490.0,Janet Evanovich,2006.0,Twelve Sharp,"Twelve Sharp (Stephanie Plum, #12)",eng,4.14,74747,79373,1971,245,1783,15590,31095,30660,https://images.gr-assets.com/books/1316727699m/3507.jpg,https://images.gr-assets.com/books/1316727699s/3507.jpg
1628,12287209,12287209,17263666,12,,,Hugh Howey,2011.0,Wool,"Wool (Wool, #1)",eng,4.12,59191,59744,3651,982,2571,9520,22139,24532,https://images.gr-assets.com/books/1327889474m/12287209.jpg,https://images.gr-assets.com/books/1327889474s/12287209.jpg
1629,13662,13662,1322146,118,689845367,9780689845370.0,Ursula K. Le Guin,1970.0,The Tombs of Atuan,"The Tombs of Atuan (Earthsea Cycle, #2)",eng,4.07,61457,66964,1730,660,2374,13303,25693,24934,https://images.gr-assets.com/books/1417900879m/13662.jpg,https://images.gr-assets.com/books/1417900879s/13662.jpg
1630,3475161,3475161,3516480,28,451462564,9780451462560.0,Jim Butcher,2009.0,Turn Coat,"Turn Coat (The Dresden Files, #11)",en-US,4.45,64089,70082,2144,97,364,5657,26094,37870,https://images.gr-assets.com/books/1304027128m/3475161.jpg,https://images.gr-assets.com/books/1304027128s/3475161.jpg
1631,608474,608474,21539872,846,140439072,9780140439080.0,"Arthur Conan Doyle, Peter Ackroyd, Ed Glinert",1890.0,The Sign of Four,The Sign of Four,eng,3.96,60469,72378,3132,446,2684,18124,29478,21646,https://images.gr-assets.com/books/1299346921m/608474.jpg,https://images.gr-assets.com/books/1299346921s/608474.jpg
1632,967494,967494,952391,34,039921920X,9780399219210.0,Jan Brett,1929.0,РУКАВИЧКА: Українська народна казка,The Mitten,eng,4.23,66701,67185,968,732,2383,11271,18933,33866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1633,31338,31338,2925946,61,096319254X,9780963192550.0,Anne Rice,1995.0,Memnoch The Devil,"Memnoch the Devil (The Vampire Chronicles, #5)",eng,3.73,62641,67388,1373,2335,6781,18146,19292,20834,https://images.gr-assets.com/books/1301778006m/31338.jpg,https://images.gr-assets.com/books/1301778006s/31338.jpg
